"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2015-02-06","97","72.3","90.6","32.8","1.167","84.3","67"
"2015-02-07","143","108.6","121.6","33.4","1.356","96","93"
"2015-02-08","73","49.8","64.4","20","0.804","31.3","80"
"2015-02-09","43","25.6","36.1","16.5","0.692","37.4","75"
"2015-02-10","79","57.6","61.1","20.5","0.855","67.6","95"
"2015-02-11","102","76.1","92.9","25.5","1.076","76.7","122"
"2015-02-12","209","165.4","217.9","51.5","1.593","72.3","98"
"2015-02-13","66","47.1","59.5","20.1","0.763","48.5","127"
"2015-02-14","78","56.5","81.6","17.3","0.811","37.3","148"
"2015-02-15","78","56","72","13.5","0.958","50.5","97"
"2015-02-16","147","110.7","93.7","16.4","1.464","42.9","84"
"2015-02-17","160","120.6","172","18.5","1.403","42.6","119"
"2015-02-18","96","69.9","114.5","19","1.044","40.5","109"
"2015-02-19","48","21.4","34.3","13.9","0.527","17.2","94"
"2015-02-20","42","15.7","24.6","10.6","0.569","13.2","94"
"2015-02-21","80","56.9","49.6","10.7","1.027","26.7","70"
"2015-02-22","152","114.3","132.6","14.1","1.245","28.9","79"
"2015-02-23","93","52.8","134.4","16","0.809","24","95"
"2015-02-24","80","44","108.5","12","0.848","24.8","91"
"2015-02-25","41","23.2","34.5","9.4","0.812","40.4","82"
"2015-02-26","90","65.5","91.5","11.3","0.9","28.1","90"
"2015-02-27","39","19.8","34.1","10.1","0.592","28","92"
"2015-02-28","31","14.8","17.8","8.4","0.576","30.9","77"
"2015-03-01","103","76.7","85.4","20.2","0.941","36.9","99"
"2015-03-02","145","109.4","115.1","21.3","1.054","51","136"
"2015-03-03","110","81.9","62.5","16.8","0.946","39.3","103"
"2015-03-04","50","19.5","49.3","12.9","0.667","23.5","83"
"2015-03-05","39","14.6","34.4","10.4","0.563","26.8","81"
"2015-03-06","38","24.8","36.4","12.6","0.679","34.8","79"
"2015-03-07","47","30.4","37.6","14.3","0.67","40.4","104"
"2015-03-08","37","24.9","27.1","10.6","0.744","48","63"
"2015-03-09","58","39.5","47.3","11.1","0.784","30.6","90"
"2015-03-10","46","19.8","44.5","11.9","0.698","24.3","95"
"2015-03-11","63","42.6","60.6","19","0.79","59.8","97"
"2015-03-12","115","86.5","109.5","30.5","0.922","55.4","164"
"2015-03-13","128","95.6","125.2","26","1.186","88.7","134"
"2015-03-14","143","107.6","113.2","17.6","1.311","71.1","118"
"2015-03-15","75","54.3","51.5","11","0.846","36","134"
"2015-03-16","49","31.6","22.2","9.3","0.803","40.4","104"
"2015-03-17","54","35.8","38.8","10.3","0.909","44.4","109"
"2015-03-18","81","59.2","56.5","14.3","1.197","58.8","58"
"2015-03-19","108","80.1","86.7","21","1.095","55","97"
"2015-03-20","90","66.7","69.5","12","0.801","60","100"
"2015-03-21","138","104","113","24.7","1.309","85.5","119"
"2015-03-22","135","89","135.5","22.4","1.046","70.1","123"
"2015-03-23","64","23.8","78.6","12.8","0.588","43.5","84"
"2015-03-24","45","14.8","41.9","11.7","0.509","37.4","103"
"2015-03-25","49","18.9","40.1","11.2","0.531","33.3","114"
"2015-03-26","54","23","42.7","10.3","0.553","30.5","130"
"2015-03-27","51","26.1","27.6","9.4","0.6","41","110"
"2015-03-28","107","79.6","94.8","14.3","0.939","72.2","162"
"2015-03-29","120","90.2","96.7","19.2","1.011","64","195"
"2015-03-30","59","39.7","36.3","11.4","0.683","36.4","121"
"2015-03-31","92","67.9","79.1","15.5","0.968","55.2","176"
"2015-04-01","85","61.1","71.8","16.6","0.928","68.9","89"
"2015-04-02","64","41.9","67.4","13.3","0.67","43.5","148"
"2015-04-03","94","69.3","55.6","14","1.232","43.9","89"
"2015-04-04","87","63.3","75.5","13.5","1.226","49.8","91"
"2015-04-05","76","54","49.1","12","0.949","43.8","89"
"2015-04-06","45","19.4","22.7","8.1","0.607","26","98"
"2015-04-07","46","20.3","39.1","9.4","0.452","27.6","93"
"2015-04-08","47","27.6","40.9","12.2","0.439","34.5","113"
"2015-04-09","49","27.6","46.2","11.7","0.454","46.3","124"
"2015-04-10","64","42.9","56.5","13.7","0.562","52.3","132"
"2015-04-11","64","42.5","61.2","13.2","0.52","47.9","145"
"2015-04-12","79","51.3","69","13.3","0.553","43.3","165"
"2015-04-13","73","45.7","80.8","15","0.646","34.6","105"
"2015-04-14","90","65.9","78.6","15.3","0.796","47","133"
"2015-04-15","106","79.1","113.3","26.3","0.863","90.6","170"
"2015-04-16","106","74.1","134","28.6","0.953","79","141"
"2015-04-17","93","31.6","134.5","10.6","0.564","36.4","116"
"2015-04-18","86","60.5","98","16.7","0.793","49","116"
"2015-04-19","166","126.3","142.4","19.5","1.224","70.5","100"
"2015-04-20","63","42","63.3","11.8","0.759","34.7","120"
"2015-04-21","72","41.3","84.5","15.3","0.741","57.9","160"
"2015-04-22","114","84.8","118","20.6","0.926","84.4","227"
"2015-04-23","103","67.9","96.8","21","0.803","71.8","187"
"2015-04-24","87","63.5","105.8","22.1","0.854","91.9","123"
"2015-04-25","117","81.9","120.4","21.9","1.047","92","194"
"2015-04-26","92","52.6","79.1","18","0.664","48.9","206"
"2015-04-27","79","45.4","74.7","15.9","0.708","29.3","151"
"2015-04-28","99","72.1","101.2","18.7","0.95","40.2","193"
"2015-04-29","68","46.4","53.6","12.9","0.817","39.2","103"
"2015-04-30","98","72.6","94.6","22.2","0.876","49.8","162"
"2015-05-01","67","43.1","48.5","8.5","0.604","20.6","157"
"2015-05-02","71","50.6","58.1","9.4","0.731","27.9","130"
"2015-05-03","79","57.5","68.6","12.8","0.898","29","149"
"2015-05-04","119","76.9","113.8","16.8","1.075","50.5","163"
"2015-05-05","63","20.3","68.6","10.4","0.549","39.7","137"
"2015-05-06","68","35.7","76.8","14.4","0.663","39","175"
"2015-05-07","78","50.7","68.4","12","0.674","34","171"
"2015-05-08","60","27.2","50.2","9.7","0.648","35.3","134"
"2015-05-09","49","19.7","26.5","8.5","0.592","25.2","119"
"2015-05-10","66","34.6","49.1","11.3","0.575","25.7","158"
"2015-05-11","45","28.1","35.9","8.8","0.749","30.2","95"
"2015-05-12","74","41.8","94.5","16.3","0.709","46.8","141"
"2015-05-13","85","51.5","96.3","23.9","0.734","60.4","192"
"2015-05-14","79","56.9","81.3","17.7","0.811","57.6","117"
"2015-05-15","75","50.5","77","15.5","0.965","62.4","60"
"2015-05-16","71","42.9","64.9","11","0.622","36.8","137"
"2015-05-17","62","39.7","57.4","12.1","0.567","46.5","131"
"2015-05-18","81","57.4","73.7","13.1","1.048","65.4","79"
"2015-05-19","109","80.8","87.4","10.4","1.018","56","188"
"2015-05-20","85","50.7","74.1","10.5","0.673","37.3","151"
"2015-05-21","62","27","48.5","10.5","0.538","37.6","125"
"2015-05-22","66","34.3","49.1","9.3","0.573","29.8","144"
"2015-05-23","59","39.7","52.9","9.8","0.676","38.5","93"
"2015-05-24","63","44","54.7","11.8","0.639","34.5","105"
"2015-05-25","61","40.1","53.7","10","0.591","31.6","141"
"2015-05-26","63","33.6","52.8","10.4","0.58","37.7","155"
"2015-05-27","64","44.3","57.3","10.3","0.621","30.2","112"
"2015-05-28","58","40.3","50.5","9.4","0.65","33.8","101"
"2015-05-29","55","35.5","47.1","8","0.6","30.8","94"
"2015-05-30","66","47","60.9","11.8","0.713","41","81"
"2015-05-31","68","48.9","55","10.3","0.624","32.7","150"
"2015-06-01","81","55.5","50.1","10","0.557","22.4","172"
"2015-06-02","62","43","38.5","7.8","0.749","42.5","67"
"2015-06-03","44","18.4","28.4","8.9","0.495","26.7","108"
"2015-06-04","54","26.3","51.6","13","0.525","45.9","126"
"2015-06-05","108","65.6","86.2","15.7","0.693","39.8","287"
"2015-06-06","134","72.1","104.2","12.5","0.627","28.8","234"
"2015-06-07","56","27.2","37.2","7.5","0.523","21","130"
"2015-06-08","40","22.3","20.1","7.8","0.717","42.2","97"
"2015-06-09","85","55.5","65.9","14","0.81","50.8","162"
"2015-06-10","57","34.1","42.7","7.6","0.627","32.4","94"
"2015-06-11","95","60.4","109.7","18.6","0.946","49.5","184"
"2015-06-12","111","68.4","145","19.8","0.883","53","236"
"2015-06-13","98","65.7","112.6","21.4","0.821","44.8","192"
"2015-06-14","72","46.3","78.8","20","0.715","43.5","169"
"2015-06-15","86","62.3","73.9","12","0.851","46.4","115"
"2015-06-16","62","32.4","19.7","6.8","0.721","29.1","144"
"2015-06-17","59","21.4","21.2","6.8","0.687","29","124"
"2015-06-18","59","19","27.9","8.3","0.583","28.3","125"
"2015-06-19","76","52.9","59.3","9.1","0.705","33.4","156"
"2015-06-20","61","40.9","47.9","8.2","0.596","22.2","150"
"2015-06-21","70","48.8","46.1","8.3","0.597","19.8","137"
"2015-06-22","54","25.7","31.8","6.2","0.605","22","114"
"2015-06-23","76","54.5","64.8","10.6","0.804","40.2","138"
"2015-06-24","82","59.9","67.5","9.1","0.655","33.4","205"
"2015-06-25","91","57.3","82","12.7","0.698","38.8","181"
"2015-06-26","53","36.5","39.8","11.5","0.964","48.7","71"
"2015-06-27","43","14.3","11.8","7.8","0.647","26.6","94"
"2015-06-28","49","11.3","14.2","6.8","0.624","24","110"
"2015-06-29","58","36.8","52.9","7.5","0.724","34.7","93"
"2015-06-30","90","65","75.3","12.1","0.889","39","170"
"2015-07-01","57","35.5","45.2","9.8","0.823","39.9","158"
"2015-07-02","84","60.9","71.9","11.7","0.887","41.7","188"
"2015-07-03","105","78.3","79.6","11.4","0.814","28.6","168"
"2015-07-04","87","58.8","53.9","10.4","0.722","31.8","129"
"2015-07-05","52","23.8","32.7","9.8","0.555","27.3","129"
"2015-07-06","47","17","23.1","9","0.556","29","112"
"2015-07-07","57","16.5","24.9","9.4","0.591","22.7","118"
"2015-07-08","48","23.7","33.1","9.3","0.631","25.5","104"
"2015-07-09","40","24.8","35.5","8.8","0.546","24.8","99"
"2015-07-10","35","18.4","32.6","8.8","0.445","12.5","69"
"2015-07-11","28","6.1","8.3","7.1","0.404","4.9","64"
"2015-07-12","38","18.5","32.5","8.9","0.561","21.5","114"
"2015-07-13","106","76.6","107","16.6","0.809","41.3","258"
"2015-07-14","117","79","109.5","12.4","0.81","45.4","242"
"2015-07-15","52","32.3","41","8.9","0.479","25.8","114"
"2015-07-16","39","25.1","36","8.3","0.411","18.3","78"
"2015-07-17","50","30","47","7.4","0.512","17.9","85"
"2015-07-18","43","24.5","42","7.7","0.484","15.8","105"
"2015-07-19","36","20.1","33.2","7.3","0.49","17.4","90"
"2015-07-20","37","24.3","34","8","0.491","20.7","98"
"2015-07-21","58","39.8","55.9","13.5","0.562","36.7","81"
"2015-07-22","57","38.4","51","10.6","0.678","42.3","114"
"2015-07-23","52","35.8","50.8","10","0.82","44.7","130"
"2015-07-24","59","40","48.4","12.4","0.726","33.7","170"
"2015-07-25","77","53.8","79.8","14","0.873","43.8","223"
"2015-07-26","117","85.2","104.3","12.6","1.05","52.9","239"
"2015-07-27","84","53.5","85.2","16.8","0.821","37.9","213"
"2015-07-28","86","51","81.7","18.7","0.768","35.3","268"
"2015-07-29","87","52.6","91.8","19.8","0.761","37.9","279"
"2015-07-30","75","35","67.3","16.9","0.63","33.7","234"
"2015-07-31","74","41.5","73","19","0.666","34.1","215"
"2015-08-01","84","55.4","89.7","18.1","0.709","30.8","226"
"2015-08-02","81","48.6","75.2","16.7","0.673","26.1","229"
"2015-08-03","75","40.3","71","15.8","0.698","27.5","251"
"2015-08-04","77","42.2","74.3","16","0.69","28.8","274"
"2015-08-05","68","34.8","63.9","14.5","0.634","25.6","267"
"2015-08-06","42","21.9","45.1","9.8","0.522","13.4","89"
"2015-08-07","35","15.4","35","8.8","0.502","12.5","46"
"2015-08-08","33","11.3","33","8.3","0.48","9.6","43"
"2015-08-09","29","10","28.5","8.2","0.488","9.7","41"
"2015-08-10","31","14.8","30.3","7.7","0.551","13.3","63"
"2015-08-11","33","19.1","32.2","9.7","0.608","20.7","130"
"2015-08-12","47","27.6","49.8","14.3","0.761","27.5","113"
"2015-08-13","72","50.5","70.4","13.8","0.771","34.1","187"
"2015-08-14","61","38.6","56.5","11.2","0.667","28.3","152"
"2015-08-15","43","26.7","41.4","10.8","0.629","19.8","125"
"2015-08-16","49","33.8","47","11.1","0.716","23.3","96"
"2015-08-17","59","41.9","58.2","11","0.766","21.8","156"
"2015-08-18","65","47","59.8","10.6","0.753","22.5","142"
"2015-08-19","44","26.6","38.9","11.3","0.644","25.5","146"
"2015-08-20","61","41.1","61.6","12","0.854","33.5","200"
"2015-08-21","35","21.9","27.4","11.3","0.746","38","84"
"2015-08-22","31","15.6","18.7","8.9","0.682","31.2","103"
"2015-08-23","31","12.1","18","8.5","0.665","19.9","98"
"2015-08-24","39","26","33.2","9","0.752","22.2","115"
"2015-08-25","58","39.8","58","15.3","0.955","33.4","174"
"2015-08-26","89","63.7","93","19.2","1.038","54.6","238"
"2015-08-27","153","113.3","138.5","20.1","1.148","58.5","233"
"2015-08-28","133","101","108.8","19.9","1.199","55.4","205"
"2015-08-29","105","79.1","90.2","14.3","0.886","30.6","188"
"2015-08-30","87","64","66.7","14","0.809","28.3","176"
"2015-08-31","67","48.4","58.2","12.3","0.759","30.6","142"
"2015-09-01","69","49.1","64.7","13.3","0.758","32.3","187"
"2015-09-02","103","76.9","94.5","18.3","1.051","46.2","234"
"2015-09-03","112","81.4","99","25.1","1.28","45","254"
"2015-09-04","103","71.8","84.5","14.8","0.981","23.5","239"
"2015-09-05","64","46.1","53.1","13.1","1.004","26.2","167"
"2015-09-06","61","40.2","52.7","17.8","0.952","28.4","149"
"2015-09-07","37","18.4","30.8","12.5","0.647","24.3","135"
"2015-09-08","35","15.5","26.6","11.5","0.534","22.3","135"
"2015-09-09","37","14.5","27.8","11.8","0.47","25.8","142"
"2015-09-10","41","18.5","32.8","13.5","0.481","33.4","163"
"2015-09-11","48","26.9","46.6","14.6","0.592","38.8","198"
"2015-09-12","66","47.3","58.3","19","0.9","41.4","101"
"2015-09-13","53","32.7","48.9","16.9","0.73","32.4","128"
"2015-09-14","39","17.7","39","11.1","0.551","33","133"
"2015-09-15","39","24.1","35","9.3","0.683","46.9","81"
"2015-09-16","34","20.8","33.2","11.2","0.623","33.3","102"
"2015-09-17","49","29.5","47.9","13.6","0.676","42","144"
"2015-09-18","51","33.6","52.4","12.4","0.685","45.8","140"
"2015-09-19","39","23.6","34.5","11.1","0.549","32.5","133"
"2015-09-20","62","43.9","66","11.9","0.696","30.4","133"
"2015-09-21","54","36.6","48","11.4","0.645","31.5","138"
"2015-09-22","50","32.8","46.7","10.2","0.681","36.3","129"
"2015-09-23","54","37.7","36.8","11.5","0.852","40","164"
"2015-09-24","37","23.7","34.3","13.1","0.673","31.8","113"
"2015-09-25","49","31.8","45.5","13","0.661","30.2","135"
"2015-09-26","53","34.5","52.3","11.3","0.667","22.9","138"
"2015-09-27","53","30.8","48.4","11.2","0.647","19.1","132"
"2015-09-28","46","26.6","44.8","10.3","0.627","20","133"
"2015-09-29","28","10.9","24.1","7.9","0.561","18.3","99"
"2015-09-30","34","18.8","32.5","8","0.764","19.4","71"
"2015-10-01","60","39.4","59.4","13","0.911","26.3","132"
"2015-10-02","72","34.3","92.9","18.8","0.883","39.7","169"
"2015-10-03","65","38.4","69.8","13.1","0.708","32.3","212"
"2015-10-04","44","29","42.1","10.9","0.609","30.8","160"
"2015-10-05","41","27.5","36","9.8","0.709","42.9","111"
"2015-10-06","39","20.7","31.8","11.3","0.617","34.5","145"
"2015-10-07","38","18.5","32.8","10.7","0.594","23.3","142"
"2015-10-08","36","16.3","30.1","9.9","0.608","29.8","105"
"2015-10-09","99","73.8","101.9","24.1","1.117","58","156"
"2015-10-10","90","62.9","100.1","25.3","0.951","59.1","143"
"2015-10-11","78","54.1","95.4","27.9","0.988","62.1","150"
"2015-10-12","110","82.5","128.3","29.3","1.324","93.3","171"
"2015-10-13","128","96.7","140.8","31","1.349","113.1","209"
"2015-10-14","140","104.1","136.6","23","1.202","101.5","187"
"2015-10-15","52","30.3","42.1","12.9","0.59","50.8","158"
"2015-10-16","59","41.6","55","15.1","0.678","49.8","154"
"2015-10-17","53","31.5","46.8","15.5","0.624","53.3","121"
"2015-10-18","60","41.3","53.5","13.3","0.654","38.5","153"
"2015-10-19","60","40.8","53.7","14.7","0.645","41.6","150"
"2015-10-20","56","36.8","50.2","14.1","0.609","42.4","150"
"2015-10-21","63","45","64.4","14.8","0.717","45","160"
"2015-10-22","111","82.9","105","14.8","0.928","47.9","186"
"2015-10-23","63","43.4","68.2","13.4","0.725","46.5","132"
"2015-10-24","65","46.7","62.8","14.5","0.716","39.6","131"
"2015-10-25","65","45.8","64.5","13.7","0.776","36.9","117"
"2015-10-26","67","46.8","72.2","13.5","0.788","39.8","152"
"2015-10-27","99","74.3","84","20.3","1.313","52","99"
"2015-10-28","93","66.6","122.3","24.8","0.969","74.9","103"
"2015-10-29","56","39.5","60.5","13.3","0.758","51.4","81"
"2015-10-30","48","31.3","44.8","14.1","0.66","31.3","106"
"2015-10-31","38","19.8","36.9","13.6","0.602","27.1","103"
"2015-11-01","50","35.5","44.4","13.3","0.854","52","77"
"2015-11-02","153","116.1","136.5","36.3","1.478","82.5","136"
"2015-11-03","127","94.5","110.5","21.8","1.439","87","130"
"2015-11-04","52","34.5","48.4","13.2","0.801","56.3","79"
"2015-11-05","57","40.1","52.6","17.8","0.851","57.2","83"
"2015-11-06","39","22","33.6","13.5","0.619","35.5","94"
"2015-11-07","64","45.4","58.7","15.9","1.074","39.6","72"
"2015-11-08","119","88.6","105.1","22.5","2.07","48.3","12"
"2015-11-09","110","82.5","80.7","18.5","1.321","52.7","40"
"2015-11-10","80","57.8","71.6","18.1","0.9","44","93"
"2015-11-11","51","31.6","53.2","12.9","0.597","43.5","100"
"2015-11-12","76","55.6","76.6","14.8","1.007","80.8","58"
"2015-11-13","71","51.3","50.6","12.8","1.068","61.8","35"
"2015-11-14","158","120.2","143","22.9","1.412","63.8","145"
"2015-11-15","155","118","132.6","21.7","1.556","74.7","136"
"2015-11-16","104","77.3","60.8","16.2","1.392","57.5","88"
"2015-11-17","45","30.4","18.5","10.6","1.049","44.2","91"
"2015-11-18","43","24.3","40","10.5","0.829","33.7","107"
"2015-11-19","47","30.4","45.4","12.6","0.709","53.5","68"
"2015-11-20","61","43.7","54.5","14.3","0.811","60.8","66"
"2015-11-21","44","30.4","31.3","10.4","0.895","55.3","70"
"2015-11-22","44","29.6","42.5","11.8","0.983","43","89"
"2015-11-23","48","32.8","40","11.7","1.15","49","72"
"2015-11-24","34","19.5","32.3","9.2","0.771","25.5","73"
"2015-11-25","46","30.2","38","12","0.72","34.1","75"
"2015-11-26","71","51.4","68.8","24.1","0.863","33.6","64"
"2015-11-27","62","44.3","62.2","23.2","0.988","63.9","67"
"2015-11-28","91","67.6","96.5","21.6","1.116","103.7","74"
"2015-11-29","109","81.9","94.5","14.2","1.49","95.7","15"
"2015-11-30","175","134","146.8","29.8","1.882","104.6","102"
"2015-12-01","89","65.8","47","17.8","1.072","75","91"
"2015-12-02","106","78.8","88.3","22.5","1.081","61.6","58"
"2015-12-03","98","55.3","144.9","30","0.912","56.1","69"
"2015-12-04","72","46","92.3","36.2","1.056","61.3","60"
"2015-12-05","97","72.4","105.6","28.1","1.394","86.4","24"
"2015-12-06","132","99.4","121.1","30.9","1.563","75.8","34"
"2015-12-07","116","85.8","95.8","25.4","1.331","68.7","88"
"2015-12-08","47","31.3","43.5","16.2","0.728","62","86"
"2015-12-09","59","40.1","54.8","16","0.929","81.9","37"
"2015-12-10","59","40.3","41.8","14.4","1.314","61.7","39"
"2015-12-11","103","76.7","87","16.3","0.986","38.7","67"
"2015-12-12","64","45.4","65.4","21.1","0.87","62.5","65"
"2015-12-13","83","60.8","71","18.5","0.962","64.1","40"
"2015-12-14","183","142","167.4","39.6","1.493","75.3","71"
"2015-12-15","268","217.8","258.2","66.6","2.221","89.4","49"
"2015-12-16","104","73.3","106.1","37","1.049","56.5","62"
"2015-12-17","57","37.8","62.2","28.2","0.848","45.6","58"
"2015-12-18","65","47","64.2","25.6","0.966","70.6","49"
"2015-12-19","51","35.4","46.1","17.6","0.773","65","77"
"2015-12-20","63","45.5","36.9","14.7","1.032","72.7","39"
"2015-12-21","177","134.7","128","23.7","1.46","72.3","50"
"2015-12-22","118","89.1","74.6","21","1.309","85.3","28"
"2015-12-23","236","189.9","163.8","29.3","2.159","76.1","28"
"2015-12-24","74","53.5","48.1","16.3","0.994","53.2","62"
"2015-12-25","226","176.3","171","32.5","1.674","71","95"
"2015-12-26","149","113.8","119.2","30.5","1.559","89.5","76"
"2015-12-27","94","70","85.7","20.7","1.104","61","73"
"2015-12-28","50","32.9","52.4","15.5","0.692","31.8","75"
"2015-12-29","75","55","79.4","20.1","0.901","64.1","75"
"2015-12-30","115","86","118.2","26.8","1.32","95.2","82"
"2015-12-31","176","136.3","152.5","27.7","1.387","61.1","94"
"2016-01-01","80","58.6","72.5","16.5","0.927","59.8","100"
"2016-01-02","130","97.5","120.6","25","1.271","83.6","89"
"2016-01-03","207","157.2","191.1","28.3","1.864","127.5","52"
"2016-01-04","168","127","118.6","28.1","1.406","88.6","105"
"2016-01-05","40","27","19.6","13.1","0.621","28","113"
"2016-01-06","62","44.8","59.3","17.8","0.736","34.3","86"
"2016-01-07","100","74.7","88.8","25.2","1.11","62.3","64"
"2016-01-08","98","72.9","90.8","36.4","1.131","63.8","71"
"2016-01-09","148","112.6","129","40.9","1.281","84.3","102"
"2016-01-10","84","62.1","59.9","28","0.815","64.6","78"
"2016-01-11","64","46","31.1","16.5","0.726","35.6","94"
"2016-01-12","57","40.3","49.3","17.4","0.654","31.7","84"
"2016-01-13","154","116","134.3","39.8","1.439","65.5","54"
"2016-01-14","210","161.5","189.2","52.5","2.021","93.5","59"
"2016-01-15","189","146.2","173.5","43.1","1.719","105.5","92"
"2016-01-16","170","129.3","147.4","40.6","1.505","90.2","96"
"2016-01-17","104","78.2","58.9","21","0.972","42.9","104"
"2016-01-18","179","136.6","153.8","31","1.333","48.7","74"
"2016-01-19","114","85","102.2","33","1.139","47.2","86"
"2016-01-20","36","24.3","35.3","16.6","0.654","34.7","71"
"2016-01-21","24","15.8","21.9","12.2","0.614","32.4","67"
"2016-01-22","53","36","43.9","15.5","0.82","29.6","79"
"2016-01-23","62","39.5","53.3","21.3","0.828","23.3","81"
"2016-01-24","67","28.2","80.8","21.8","0.665","19.4","75"
"2016-01-25","64","32.8","77.1","22.3","0.796","46.7","66"
"2016-01-26","74","53.2","89.2","24.4","1.036","86.7","74"
"2016-01-27","58","41.2","50.1","16","1.024","88","37"
"2016-01-28","36","22.1","23.3","11.2","0.964","67","51"
"2016-01-29","36","22.1","29.5","11.4","0.741","35.5","85"
"2016-01-30","56","32.7","60.4","14.4","0.732","31.3","79"
"2016-01-31","76","55.2","71","19.2","0.957","34.9","90"
"2016-02-01","64","45.9","50.8","17.3","0.857","27.8","92"
"2016-02-02","112","84.5","102.8","31.7","1.338","56.2","89"
"2016-02-03","75","54.7","67.1","22.6","0.994","60.6","80"
"2016-02-04","49","34.4","41.6","18.3","0.796","63","66"
"2016-02-05","168","128.1","151.3","33.8","1.497","77.8","135"
"2016-02-06","85","61.6","76.2","23.4","0.982","34.9","108"
"2016-02-07","80","58.1","87","22.3","0.95","46.8","132"
"2016-02-08","118","86.5","141.1","24.2","0.927","45.8","132"
"2016-02-09","100","74.8","112.5","25.7","0.958","49.2","152"
"2016-02-10","57","34.1","57.5","19.6","0.632","30.1","137"
"2016-02-11","34","20.2","30.5","14.9","0.596","21.1","114"
"2016-02-12","36","23.1","27.9","12.3","0.711","26.3","94"
"2016-02-13","71","52","54","10.6","1.383","29.6","59"
"2016-02-14","49","33.8","43.7","11.9","0.704","20.8","83"
"2016-02-15","44","30","42","18.8","0.663","26.5","94"
"2016-02-16","52","36","50.8","21.9","0.74","41.6","104"
"2016-02-17","78","57","72","31","0.96","59.2","102"
"2016-02-18","92","68.1","83.6","21.9","0.834","55","123"
"2016-02-19","94","69.6","77.5","19","0.912","86.1","66"
"2016-02-20","112","79.2","113.5","23.1","0.831","43.8","112"
"2016-02-21","81","39.3","110.7","14.6","0.652","33","114"
"2016-02-22","59","37.7","66.4","10.8","0.648","32.8","119"
"2016-02-23","60","42.4","63.6","11.5","0.713","25.8","95"
"2016-02-24","56","36.9","55.4","15","0.621","25.9","106"
"2016-02-25","61","42.4","59.6","15.9","0.655","38.9","120"
"2016-02-26","96","71.4","98.1","18.2","0.785","57.4","122"
"2016-02-27","83","58.9","100.1","18.4","0.756","55","121"
"2016-02-28","92","60.2","105.4","18.1","0.784","41.7","117"
"2016-02-29","75","55","72.3","18.2","0.757","32.5","122"
"2016-03-01","49","30.8","52.9","15.4","0.582","38.1","106"
"2016-03-02","89","66.1","90.8","17.9","0.742","51.9","135"
"2016-03-03","91","66.9","104.3","21.9","0.902","81.2","129"
"2016-03-04","51","28.6","56.4","17.5","0.557","43.3","121"
"2016-03-05","104","77.7","108","19.3","0.854","47.9","176"
"2016-03-06","114","85","90.8","12.1","0.852","37.7","77"
"2016-03-07","98","73","90.4","14.3","0.91","51.9","90"
"2016-03-08","29","15.1","15","10.2","0.508","25.6","94"
"2016-03-09","44","15.9","41.7","10.3","0.471","17.9","112"
"2016-03-10","37","18.6","37","13.1","0.51","23.3","97"
"2016-03-11","75","52.8","75.6","23.5","0.85","64.7","101"
"2016-03-12","107","80.3","100.7","23.5","0.779","42.8","162"
"2016-03-13","75","54.5","61.9","13.6","0.703","42.8","123"
"2016-03-14","86","63.7","85.1","16.8","0.746","35.5","139"
"2016-03-15","60","40","54.2","14.3","0.559","38.3","112"
"2016-03-16","60","40.6","66","14.5","0.605","52","110"
"2016-03-17","52","36.5","42","12.1","0.597","52.1","89"
"2016-03-18","120","89.5","115.8","23.2","1.181","87.8","71"
"2016-03-19","44","30.7","31.4","12.3","0.589","53.4","73"
"2016-03-20","71","49.3","76.9","16.9","0.599","53.3","129"
"2016-03-21","72","51.9","69.6","15","0.591","40.8","127"
"2016-03-22","55","36","51.9","14.1","0.503","45.3","104"
"2016-03-23","53","31.6","56","14.1","0.437","30.4","134"
"2016-03-24","49","19.8","52.3","12","0.362","20.7","110"
"2016-03-25","54","29.3","60.3","17.8","0.469","33.5","138"
"2016-03-26","71","50.7","79.1","18.2","0.611","60.6","140"
"2016-03-27","134","100.8","133.3","24.8","0.901","59.4","130"
"2016-03-28","119","89.9","118.5","26.3","0.807","72.5","176"
"2016-03-29","88","64.7","103.1","22.2","0.785","71.7","152"
"2016-03-30","98","72.8","110.5","23.7","0.822","82.7","130"
"2016-03-31","66","47.5","64.8","12.3","0.724","66.3","108"
"2016-04-01","117","88","91.6","13.8","0.81","58","175"
"2016-04-02","74","54.3","40.4","12.1","0.634","45.3","127"
"2016-04-03","75","54.8","50.5","11.3","0.761","50.5","108"
"2016-04-04","48","21.7","47.6","14.1","0.514","36.6","113"
"2016-04-05","48","22.7","48.3","15.9","0.449","48.8","89"
"2016-04-06","48","32.8","36.1","11.3","0.71","52.6","82"
"2016-04-07","81","59.6","67.1","14.5","1.091","71","53"
"2016-04-08","60","42","56","13.4","0.651","63","99"
"2016-04-09","61","43.3","64.5","13.5","0.618","59.3","145"
"2016-04-10","92","68.2","85.6","16.3","0.698","60.1","99"
"2016-04-11","61","39.5","55","14","0.567","48.4","115"
"2016-04-12","68","47.5","72.1","11.3","0.676","49.2","94"
"2016-04-13","114","85.5","104.7","15.8","1.016","70.1","174"
"2016-04-14","159","121.4","157.4","14.1","0.915","59.4","185"
"2016-04-15","108","74.5","115","14.9","0.581","50.3","137"
"2016-04-16","46","29","46.3","12","0.605","37","108"
"2016-04-17","78","53.2","79.2","17.5","0.789","36.1","138"
